id,name,office,role,state,county_or_region,jurisdiction,website,email,phone,source_file,source_row_number,notes
ri-b6280c64a3a1fb6b,David J. O'Leary,District Attorney,District Attorney,RI,,,https://www.co.rock.wi.us/dahttps://www.co.rock.wi.us/da,,,ri.csv,55,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-19c85531361e7bb5,David L. Lasee,District Attorney,District Attorney,RI,,,https://www.co.brown.wi.us/contact_us/?department=34be8c6dea5b,,920- 448-4190,ri.csv,6,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-e8fafb9f7c49e09a,Douglas J. Dexler,District Attorney,District Attorney,RI,http://www.florencecountywi.com/departments/?department=b64230d9f70a,,http://www.florencecountywi.com/departments/?department=b64230d9f70a,,,ri.csv,20,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-47f4eb6e3fb377f3,Ed Burke,District Attorney,District Attorney,RI,,,http://www.co.oconto.wi.us/departments/?department=1567274d1eaf,,,ri.csv,44,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-42365a9f2062c5e5,Elizabeth R. Constable,District Attorney,District Attorney,RI,http://www.co.langlade.wi.us/districtattorney.htm,,http://www.co.langlade.wi.us/districtattorney.htm,,,ri.csv,35,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-89908f538575307c,Eric Toney,District Attorney,District Attorney,RI,http://www.fdlco.wi.gov/departments/departments-a-e/district-attorney,,http://www.fdlco.wi.gov/departments/departments-a-e/district-attorney,,,ri.csv,21,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-0e999321e3bd39d6,Galen Bayne-Allison,District Attorney,District Attorney,RI,,,http://www.co.lincoln.wi.us/departments/?department=08a22fab37da,,,ri.csv,36,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-8eea63f181bb07d9,Gary King,District Attorney,District Attorney,RI,http://www.co.eau-claire.wi.us/departments/departments-a-k/district-attorney,,http://www.co.eau-claire.wi.us/departments/departments-a-k/district-attorney,,,ri.csv,19,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-24ef026e4efc6863,Gerald R. Fox,District Attorney,District Attorney,RI,,,,,,ri.csv,28,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-d323571367d67070,Greenfield City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,76,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-cded451e691dcfcf,Greg Parker,District Attorney,District Attorney,RI,,,http://www.co.shawano.wi.us/departments/?department=61bb37660f4f,,,ri.csv,41,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-145f5e12a96de425,http://city.milwaukee.gov/CityAttorney#.VnmHAxUrIRk,District Attorney,District Attorney,RI,,,,,,ri.csv,101,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-98842b5b1357b87b,http://cityofracine.org/Attorney/,District Attorney,District Attorney,RI,,,,,,ri.csv,113,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-2de6cb24caac1955,http://marinette.wi.us/index.php/departments/city-attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,93,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-b386ea6d044ed416,http://neillsville.townwebdesign.com/city-departments/city-attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,105,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-2965145550356098,http://smwi.org/city-attorney/,District Attorney,District Attorney,RI,,,,,,ri.csv,117,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-a3fd4fd46f5a2712,http://viroqua-wisconsin.com/city-of-viroqua/departments/municipal-court,District Attorney,District Attorney,RI,,,,,,ri.csv,123,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-a546c6762f622007,http://www.ci.greenfield.wi.us/149/City-Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,75,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-6d7a34971db1a172,http://www.ci.janesville.wi.us/government/departments-divisions/attorney-s-office,District Attorney,District Attorney,RI,,,,,,ri.csv,77,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-680b63ad3fde1c10,http://www.ci.lake-mills.wi.us/index.asp?SEC=8949F785-0D60-43DC-A330-7FF1242AEBD4&amp;Type=B_BASIC,District Attorney,District Attorney,RI,,,,,,ri.csv,87,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-8b2864c60a0d4213,http://www.ci.mequon.wi.us/index.asp?Type=B_BASIC&amp;SEC=%7BC805F607-7EB8-4DEB-8396-A0F36E8A6B3B%7D,District Attorney,District Attorney,RI,,,,,,ri.csv,97,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-597e8ba4eff773e2,http://www.ci.merrill.wi.us/index.asp?SEC=329B3DB6-BA74-4408-A657-68ECCB365F51&amp;Type=B_BASIC,District Attorney,District Attorney,RI,,,,,,ri.csv,99,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-87ca65542099465b,http://www.ci.neenah.wi.us/departments/city-attorney/,District Attorney,District Attorney,RI,,,,,,ri.csv,103,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-627b4309ae4a23a9,http://www.ci.oshkosh.wi.us/City_Attorney/,District Attorney,District Attorney,RI,,,,,,ri.csv,111,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-e4326d5d96dd26ab,http://www.ci.superior.wi.us/index.aspx?nid=73,District Attorney,District Attorney,RI,,,,,,ri.csv,119,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-b4286d4861d74ab9,http://www.ci.watertown.wi.us/departments/city_attorney/index.php#.VnmHERUrIRk,District Attorney,District Attorney,RI,,,,,,ri.csv,125,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-59b47eb161925ddb,http://www.ci.waukesha.wi.us/web/guest/attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,127,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-d50f781f78540b47,http://www.ci.wausau.wi.us/Departments/Attorney.aspx,District Attorney,District Attorney,RI,,,,,,ri.csv,129,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-fb279b1645e426d4,http://www.ci.west-bend.wi.us/City-Attorney/,District Attorney,District Attorney,RI,,,,,,ri.csv,135,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-8ed81e3a1ca68818,http://www.cityoflacrosse.org/index.aspx?nid=15,District Attorney,District Attorney,RI,,,,,,ri.csv,83,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-52c69eddd3f07e43,http://www.cityofmadison.com/attorney/index.cfm,District Attorney,District Attorney,RI,,,,,,ri.csv,89,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-9cf6aefebff57bdf,http://www.cityofmenasha-wi.gov/departments/city_attorney/index.php,District Attorney,District Attorney,RI,,,,,,ri.csv,95,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-22a15eb1499b5abf,http://www.cityofonalaska.com/index.asp?Type=B_BASIC&amp;SEC=%7BCA8CE391-CBDF-4F20-AB36-F0EDDBC884B5%7D,District Attorney,District Attorney,RI,,,,,,ri.csv,109,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-b818cc9b4ce59dc5,http://www.haskinkarls.com/our-attorneys/,District Attorney,District Attorney,RI,,,,,,ri.csv,107,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-3285bb0b17049940,http://www.housemanlaw.com/Johnathan_Woodward.html,District Attorney,District Attorney,RI,,,,,,ri.csv,121,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-daa45cab2baaf2e0,http://www.manitowoc.org/attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,91,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-df15e1a1e2be2d5a,http://www.sheboyganwi.gov/departments/city-attorney/,District Attorney,District Attorney,RI,,,,,,ri.csv,115,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-c0f89fe7d981bbf4,http://www.wauwatosa.net/index.aspx?NID=84,District Attorney,District Attorney,RI,,,,,,ri.csv,131,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-665c98a96dda6cda,http://www.westalliswi.gov/index.aspx?NID=94,District Attorney,District Attorney,RI,,,,,,ri.csv,133,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-9e4fceddf7ad6383,https://kenosha.org/departments/attorney/index.html,District Attorney,District Attorney,RI,,,,,,ri.csv,81,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-433f3b9f603426c4,https://www.cityofkaukauna.com/departments/attorneys-office/,District Attorney,District Attorney,RI,,,,,,ri.csv,79,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-6a13bb6e4cf3d6dc,https://www.cityoflacrosse.org/businessdirectoryii.aspx?bid=27,District Attorney,District Attorney,RI,,,,,,ri.csv,85,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-a98fcaa6e96ace97,Ismael Ozanne,District Attorney,District Attorney,RI,https://www.countyofdane.com/da/,,https://www.countyofdane.com/da/,,,ri.csv,14,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-b1b33d5e42ef6d3d,Jacalyn LaBre,District Attorney,District Attorney,RI,http://www.co.manitowoc.wi.us/departments/d-h/district-attorney/,,http://www.co.manitowoc.wi.us/departments/d-h/district-attorney/,,,ri.csv,37,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-3cc97a3ad1a8b396,Jane E. Kohlwey,District Attorney,District Attorney,RI,http://www.co.columbia.wi.us/columbiacounty/da/DistrictAttorneyHomePage/tabid/1090/Default.aspx,,http://www.co.columbia.wi.us/columbiacounty/da/DistrictAttorneyHomePage/tabid/1090/Default.aspx,,,ri.csv,12,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-4d899106d88330e4,Janesville City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,78,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-1c30d384db885131,Jeff Kemp,District Attorney,District Attorney,RI,,,http://www.co.polk.wi.us/index.asp?SEC=72A2AE6D-126F-4C62-9245-96EB896F29E9&amp;Type=B_BASIC,,,ri.csv,50,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-96e21154401ffda6,Jenna Gill,District Attorney,District Attorney,RI,,,http://www.co.lafayette.wi.gov/localgov_departments_details.asp?deptid=303&amp;locid=152,,,ri.csv,34,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-862c49bac36b0c91,Jennifer Harper,District Attorney,District Attorney,RI,,,http://www.racineco.com/victimwitness/,,,ri.csv,54,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-0d2a3fca61628255,Joel Urmanski,District Attorney,District Attorney,RI,http://www.sheboygancounty.com/government/departments-a-e/district-attorney,,http://www.sheboygancounty.com/government/departments-a-e/district-attorney,,,ri.csv,60,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-74de36274f428662,John T. Chisholm,District Attorney,District Attorney,RI,http://county.milwaukee.gov/DistrictAttorney7715.htm,,http://county.milwaukee.gov/DistrictAttorney7715.htm,,,ri.csv,42,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-d8da3faadcec3d48,Johnathan Woodward,District Attorney,District Attorney,RI,,,http://www.housemanlaw.com/Johnathan_Woodward.html,,,ri.csv,74,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-1550c0cfb8031dd5,Jon D. Seifert,District Attorney,District Attorney,RI,,,http://www.co.pepin.wi.us/index.asp?SEC=0C6EEB38-A8E6-48E6-8F75-F4AF1D584808&amp;Type=B_BASIC,,,ri.csv,48,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-7bb6dce8ee9d5568,Kaukauna City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,80,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-462126bc4d231bbb,Kelly J. McKnight,District Attorney,District Attorney,RI,Ashland County Courthouse,,https://co.ashland.wi.us/district_attorney,,715-682-7019,ri.csv,3,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-8abfe90b8325727a,Kenneth Hamm,District Attorney,District Attorney,RI,http://www.co.juneau.wi.gov/district-attorney1.html,,http://www.co.juneau.wi.gov/district-attorney1.html,,,ri.csv,30,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-b07f2383915e0c09,Kenosha City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,82,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-cbcdf1f53e4c5545,Kerra Stumbris,District Attorney,District Attorney,RI,,,http://www.co.clark.wi.us/index.aspx?nid=168,,,ri.csv,11,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-5e00f7dd14f39d56,Kevin Croninger,District Attorney,District Attorney,RI,http://www.co.monroe.wi.us/departments/district-attorney/,,http://www.co.monroe.wi.us/departments/district-attorney/,,,ri.csv,43,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-a0ec85aa51285be3,Kevin R. Calkins,District Attorney,District Attorney,RI,https://www.co.sauk.wi.us/districtattorney,,https://www.co.sauk.wi.us/districtattorney,,,ri.csv,58,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-c11b87a76e49602c,Kimberly Lawton,District Attorney,District Attorney,RI,https://www.bayfieldcounty.org/138/District-Attorney,,https://www.bayfieldcounty.org/138/District-Attorney,BayfieldDA@da.wi.gov,715-373-6111,ri.csv,5,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-de1e77812706c69e,Kristi S. Tlusty,District Attorney,District Attorney,RI,,,http://www.co.taylor.wi.us/departments/a-e/da/,,,ri.csv,61,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-522513bebe53c65f,Kurt F. Klomberg,District Attorney,District Attorney,RI,http://www.co.dodge.wi.gov/government/departments-a-d/district-attorney,,http://www.co.dodge.wi.gov/government/departments-a-d/district-attorney,,,ri.csv,15,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-6609560610e4f854,LaCrosse City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,84,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-907ca13bbd827c78,LaCrosse Municipal ProsecutorLake Geneva City Attorney<br />,District Attorney,District Attorney,RI,,,,,,ri.csv,86,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-ff2f0d6a08fddfe4,Lake Mills City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,88,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-e588f965386c32d2,Larry E. Nelson,District Attorney,District Attorney,RI,http://www.iowacounty.org/departments/districtattorney/districtattorney.shtml,,http://www.iowacounty.org/departments/districtattorney/districtattorney.shtml,,,ri.csv,26,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-f5f570fb8bc37a51,Lisa A. Riniker,District Attorney,District Attorney,RI,,,http://www.co.grant.wi.gov/localgov_departments_details.asp?deptid=412&amp;locid=147,,,ri.csv,23,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-65ba1edcaa05919c,"Louis John Molepske, Jr.",District Attorney,District Attorney,RI,http://www.co.portage.wi.us/department/district-attorney,,http://www.co.portage.wi.us/department/district-attorney,,,ri.csv,51,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-d394daa21cb4d0be,Madison City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,90,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-ab94fd4b18ee370d,Manitowoc City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,92,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-c2972fb2d4db2e2b,Marinette City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,94,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-59c1d8ee9c3b66d5,Mark D. Bensen,District Attorney,District Attorney,RI,,,http://www.co.washington.wi.us/departments.iml?mdl=departments.mdl&amp;ID=DAT,,,ri.csv,67,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-da54d315f901be80,Mark Fruehauf,District Attorney,District Attorney,RI,http://www.douglascountywi.org/index.aspx?nid=183,,http://www.douglascountywi.org/index.aspx?nid=183,,,ri.csv,17,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-7aa711119f1cee0f,Mark T. Fuhr,District Attorney,District Attorney,RI,http://www.co.price.wi.us/173/District-Attorney,,http://www.co.price.wi.us/173/District-Attorney,,,ri.csv,52,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-fee7d228b0babbc0,Martha J. Milanowski,District Attorney,District Attorney,RI,http://www.co.vilas.wi.us/index.php?page=District-Attorney,,http://www.co.vilas.wi.us/index.php?page=District-Attorney,,,ri.csv,64,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-cb70c3b1c5a0ae6d,Matthew J. Tingstad,District Attorney,District Attorney,RI,,,http://www.co.iron.wi.gov/localgov_departments_details.asp?deptid=252&amp;locid=180,,,ri.csv,27,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-794bed1276910c9b,Menasha City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,96,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-15a1736ed5b15d3a,Mequon City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,98,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-6c56e017a5434c56,Merrill City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,100,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-56e35cb8f84b1d92,Michael E. Nieskes,District Attorney,District Attorney,RI,,,http://www.co.saint-croix.wi.us/index.asp?SEC=%7BC93960CA-51DE-46A0-BC26-8F6BC1B9CA64%7D,,,ri.csv,57,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-edd7c2e48ae33ade,Michael W. Schiek,District Attorney,District Attorney,RI,,,http://www.oneida.wi.gov/localgov_departments_details.asp?deptid=8&amp;locid=135,,,ri.csv,45,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-209c6c6585fbbd3c,Mike Graveley,District Attorney,District Attorney,RI,,,http://www.co.kenosha.wi.us/index.aspx?nid=148,,,ri.csv,31,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-9bded3f1588c0708,Milwaukee City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,102,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-b49b4aba34c764a0,Nathan F. Haberman,District Attorney,District Attorney,RI,Calumet County Courthouse,,http://www.co.calumet.wi.us/index.aspx?nid=143,calumetda@da.wi.gov,(920) 849-1438,ri.csv,9,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-70c3e3d47e6b5a24,Neenah City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,104,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-0c042a5e90bff02c,Neillsville City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,106,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-f8b9acb215261127,Oak Creek City AttorneyOconomowoc City Attorney<br />,District Attorney,District Attorney,RI,,,,,,ri.csv,108,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-b6f908466c64583c,Onalaska City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,110,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-dce9fc4c18b6d040,Oshkosh City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,112,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-fdc192d84fd4ea14,Peter Kilmartin,Attorney General,Attorney General,RI,,,http://www.riag.ri.gov,,,attorney-general.csv,44,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-af9288de3c851978,Racine City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,114,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-4bc41da3c6b76c2e,Scott C. Blader,District Attorney,District Attorney,RI,,,http://www.co.waushara.wi.us/pView.aspx?id=12718&amp;catid=636,,,ri.csv,70,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-29b57ab20f43c762,Sean Froelich,District Attorney,District Attorney,RI,http://www.co.pierce.wi.us/District%20Attorney/District_Attorney_Main.php,,http://www.co.pierce.wi.us/District%20Attorney/District_Attorney_Main.php,,,ri.csv,49,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-f74195cf82011ca9,Sheboygan City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,116,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-73aeba72252155e6,South Milwaukee City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,118,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-98e548d2dc8920d8,Steven H. Gibbs,District Attorney,District Attorney,RI,http://www.co.chippewa.wi.us/government/district-attorney,,http://www.co.chippewa.wi.us/government/district-attorney,,,ri.csv,10,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-1cc8ba5f26628b5e,Superior City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,120,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-c25ee93955c13316,Susan L. Opper,District Attorney,District Attorney,RI,https://www.waukeshacounty.gov/defaultwc.aspx?id=37463,,https://www.waukeshacounty.gov/defaultwc.aspx?id=37463,,,ri.csv,68,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-fc15df43a8044ba2,Susan V. Happ,District Attorney,District Attorney,RI,http://www.jeffersoncountywi.gov/departments/departments_in_a-e/district_attorney.php,,http://www.jeffersoncountywi.gov/departments/departments_in_a-e/district_attorney.php,,,ri.csv,29,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-36825cd94b6eb587,Taavi McMahon,District Attorney,District Attorney,RI,http://www.tremplocounty.com/tchome/district_attorney/home.aspx,,http://www.tremplocounty.com/tchome/district_attorney/home.aspx,,,ri.csv,62,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-8b2beb806bb7dbde,Tania M. Bonnett,District Attorney,District Attorney,RI,Adams County Courthouse,,http://co.adams.wi.us/Departments/DistrictAttorney/tabid/73/Default.aspx,,(608) 339-4217,ri.csv,2,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-d6dcf22ce1de59ee,Theresa Wetzsteon,District Attorney,District Attorney,RI,http://www.co.marathon.wi.us/Departments/DistrictAttorney.aspx,,http://www.co.marathon.wi.us/Departments/DistrictAttorney.aspx,,,ri.csv,38,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-bbeea9e5de843794,Thiensville Village Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,122,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-d3c7ad12f21d19c9,Thomas W. Clark,District Attorney,District Attorney,RI,http://www.buffalocounty.com/171/District-Attorney,,http://www.buffalocounty.com/171/District-Attorney,tom.clark@da.wi.gov,608-685-6236,ri.csv,7,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-0937601bfcc3d905,Tim Gruenke,District Attorney,District Attorney,RI,http://www.lacrossecounty.org/da/,,http://www.lacrossecounty.org/da/,,,ri.csv,33,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-7937666654295500,Timothy C. Baxter,District Attorney,District Attorney,RI,,,,,,ri.csv,13,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-5dc9cc62b0a50331,Timothy J. Gaskell,District Attorney,District Attorney,RI,http://www.vernoncounty.org/DA/index.htm,,http://www.vernoncounty.org/DA/index.htm,,,ri.csv,63,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-36a0cf454215ef9b,Tricia Hanson,District Attorney,District Attorney,RI,http://www.racineco.com/districtattorney/index.aspx,,http://www.racineco.com/districtattorney/index.aspx,,,ri.csv,53,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-d84893d9b585b629,Veronica Isherwood,District Attorney,District Attorney,RI,http://www.co.waupaca.wi.us/departments/government_departments/district_attorney/index.php,,http://www.co.waupaca.wi.us/departments/government_departments/district_attorney/index.php,,,ri.csv,69,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-45c5278ebb6c85cb,Viroqua City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,124,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-7dfac8d6da02ef6e,Watertown City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,126,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-f25b2a6e7b780d9d,Waukesha City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,128,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-348831f570402e44,Wausau City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,130,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-3bfb3787a4a2fe8d,Wauwatosa City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,132,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-df014f276c51b698,West Allis City Attorney,District Attorney,District Attorney,RI,,,,,,ri.csv,134,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-520dd547451b7eef,West Bend City Attorney</a> <small>[</small><small>,District Attorney,District Attorney,RI,,,,,,ri.csv,136,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-0e5f1f561cc91576,William L. Norine,District Attorney,District Attorney,RI,7410 County Road K #113,,http://www.burnettcounty.com/Directory.aspx?did=23,,715-349-2167,ri.csv,8,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-05acc27d74341e11,Zeke Wiedenfeld,District Attorney,District Attorney,RI,http://www.co.walworth.wi.us/Judicial%20Center/District%20Attorney/default.aspx,,http://www.co.walworth.wi.us/Judicial%20Center/District%20Attorney/default.aspx,,,ri.csv,65,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
sc-6d7727201b56d1b4,Alan Wilson,Attorney General,Attorney General,SC,,,http://www.scag.gov,,,attorney-general.csv,45,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
sd-0302fdb0f7e9fb18,Marty J. Jackley,Attorney General,Attorney General,SD,,,http://atg.sd.gov,,,attorney-general.csv,46,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
tn-ea8f4baac4309979,Herbert H. Slatery,Attorney General,Attorney General,TN,,,https://www.tn.gov/attorneygeneral,,,attorney-general.csv,47,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
tx-2215dd0d1adc59ef,Ken Paxton,Attorney General,Attorney General,TX,,,https://www.texasattorneygeneral.gov,,,attorney-general.csv,48,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ut-791ff0f2c1aedbf0,Sean Reyes,Attorney General,Attorney General,UT,,,https://attorneygeneral.utah.gov,,,attorney-general.csv,49,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
